ln_uwe , ln_ahe , age , sex , race , years_ed
5.7598719413 , 2.0709924872 , 26 , 2 , 1 , 16
6.6453910145 , 2.7333680091 , 46 , 1 , 1 , 12
6.5940977201 , 2.7228967092 , 33 , 1 , 1 , 13
6.087648471 , 2.3987690168 , 33 , 1 , 1 , 12
6.1359583595 , 2.4470789054 , 41 , 1 , 1 , 12
6.4222474632 , 2.7333680091 , 43 , 2 , 1 , 12
6.4222474632 , 2.327902901 , 40 , 2 , 1 , 12
6.6453910145 , 2.9565115604 , 48 , 1 , 1 , 12
6.4222474632 , 2.7333680091 , 42 , 2 , 1 , 15
5.3544068332 , 1.6655273791 , 41 , 2 , 1 , 12
5.5214609179 , 2.1202635362 , 50 , 2 , 1 , 12
4.8481163646 , 1.4469189829 , 33 , 2 , 2 , 12
5.6026863578 , 1.5083417956 , 29 , 2 , 2 , 12
6.737129762 , 3.0482503078 , 29 , 1 , 1 , 12
5.7897249045 , 1.9830624147 , 49 , 1 , 2 , 8
6.3940408713 , 2.7051614172 , 38 , 1 , 1 , 12
5.7037824747 , 2.0149030205 , 40 , 2 , 1 , 12
5.2590966534 , 1.5702171993 , 41 , 1 , 1 , 10
6.6941811787 , 3.0053017246 , 32 , 1 , 1 , 16
6.884407915 , 2.7900633528 , 30 , 1 , 1 , 20
6.0624379123 , 2.2557754225 , 34 , 1 , 1 , 12
7.1308988303 , 3.2188758249 , 38 , 1 , 1 , 12
6.6641331963 , 2.8574707066 , 49 , 1 , 1 , 11
6.0920057763 , 2.4031263222 , 29 , 1 , 1 , 12
6.3237384225 , 2.4525374116 , 47 , 1 , 1 , 12
6.0010339981 , 2.312154544 , 38 , 2 , 1 , 13
6.1753873853 , 2.4865079312 , 38 , 2 , 1 , 12
5.3544068332 , 1.6655273791 , 30 , 2 , 1 , 12
6.5118596219 , 2.5998366165 , 28 , 1 , 1 , 12
4.7482710296 , 1.7525387561 , 26 , 2 , 1 , 12
5.5214609179 , 1.8325814637 , 42 , 1 , 1 , 12
6.142281755 , 2.4534023009 , 40 , 1 , 1 , 10
6.140050321 , 2.2688493101 , 34 , 2 , 1 , 12
4.5406316649 , 1.4495892115 , 40 , 1 , 1 , 8
4.7482710296 , 1.347073648 , 32 , 1 , 1 , 13
5.1159958098 , 1.7147984281 , 38 , 2 , 1 , 18
6.9925205456 , 3.0804975402 , 45 , 1 , 1 , 16
5.9419241015 , 2.1352616118 , 44 , 2 , 1 , 16
6.1092475828 , 2.302585093 , 35 , 1 , 1 , 12
6.1753873853 , 2.5378012255 , 43 , 2 , 1 , 12
6.0295288967 , 2.3406494426 , 33 , 1 , 1 , 12
6.1753873853 , 2.4865079312 , 26 , 2 , 1 , 13
6.4805163713 , 2.7916369172 , 36 , 1 , 1 , 12
6.0475540138 , 2.3586745596 , 44 , 2 , 1 , 12
5.9401712527 , 2.2512917986 , 46 , 2 , 1 , 12
5.59556889 , 1.9066894359 , 26 , 1 , 1 , 12
3.624340933 , 0.2921364228 , 25 , 2 , 1 , 12
5.2590966534 , 1.5702171993 , 50 , 2 , 1 , 10
6.1753873853 , 2.4865079312 , 44 , 1 , 1 , 12
6.7631740502 , 2.6688294879 , 45 , 1 , 1 , 16
6.1345653907 , 2.2225423853 , 30 , 2 , 1 , 12
4.3687814079 , 1.1499055831 , 35 , 2 , 1 , 12
4.4510195062 , 0.762140052 , 29 , 1 , 1 , 12
5.7291002826 , 2.0402208285 , 32 , 1 , 1 , 12
6.6200732065 , 2.7488721956 , 28 , 1 , 1 , 12
6.9995628282 , 3.3106833741 , 43 , 1 , 1 , 12
5.3601927703 , 1.6713133162 , 28 , 1 , 1 , 12
6.6200732065 , 2.9311937524 , 38 , 1 , 1 , 12
5.4414182102 , 1.7525387561 , 33 , 1 , 1 , 11.5
2.0842377139 , 0.0047961723 , 47 , 2 , 1 , 13
5.4822402047 , 1.7933607506 , 25 , 2 , 1 , 12
5.2610946561 , 1.5234250378 , 25 , 1 , 1 , 12
6.8685345658 , 3.1796551117 , 29 , 2 , 1 , 12
4.9024217095 , 1.4366858067 , 44 , 2 , 1 , 13
5.9818026362 , 2.1751401464 , 48 , 1 , 1 , 12
6.1753873853 , 2.1680542 , 26 , 1 , 1 , 13
6.8483318585 , 2.7539872963 , 47 , 1 , 1 , 16
6.0920057763 , 2.4031263222 , 41 , 2 , 1 , 14
5.9371301961 , 2.2995440364 , 32 , 2 , 1 , 14
5.7598719413 , 2.2045238798 , 46 , 2 , 1 , 13
6.4222474632 , 2.327902901 , 38 , 2 , 1 , 13
4.9972122738 , 1.5960148921 , 31 , 2 , 1 , 12
6.0194775833 , 2.3305981292 , 33 , 1 , 1 , 15
6.6200732065 , 3.2188758249 , 35 , 1 , 1 , 10
5.7838251823 , 2.0949457282 , 41 , 2 , 1 , 12
6.567429473 , 2.7607669833 , 37 , 1 , 1 , 16
5.9114218394 , 2.2225423853 , 34 , 2 , 1 , 9
5.9009505396 , 2.2633643798 , 40 , 2 , 1 , 10
6.0475540138 , 2.3586745596 , 45 , 1 , 1 , 10
6.0475540138 , 2.3586745596 , 43 , 2 , 1 , 12
6.1275967214 , 2.7263993398 , 29 , 2 , 1 , 14
5.0965777239 , 1.4076982698 , 35 , 1 , 1 , 12
5.7365722975 , 2.153053359 , 33 , 1 , 1 , 12
5.3471075307 , 1.6582280766 , 28 , 1 , 3 , 8
5.0906780018 , 1.5353299403 , 26 , 1 , 1 , 13
6.5850304203 , 2.8714583536 , 46 , 1 , 1 , 16
6.2146080984 , 2.5257286443 , 50 , 1 , 1 , 12
4.0551238491 , 0.4997757876 , 27 , 2 , 1 , 12
6.4900200783 , 2.8011406242 , 30 , 1 , 1 , 12
4.5953140815 , 1.5995818079 , 25 , 2 , 1 , 12
6.9638447456 , 3.2026446299 , 40 , 1 , 1 , 13
6.428478013 , 2.7395985588 , 40 , 1 , 1 , 12
6.2791466196 , 2.5902671654 , 39 , 2 , 1 , 12
5.7037824747 , 2.0149030205 , 29 , 2 , 1 , 16
6.3238073904 , 2.5171449006 , 41 , 1 , 1 , 13
7.3385381951 , 3.3312050098 , 45 , 1 , 1 , 16
6.2146080984 , 2.4079456087 , 44 , 2 , 1 , 12
6.2762819434 , 2.5874024893 , 38 , 1 , 1 , 12
6.403255757 , 2.6655861387 , 37 , 2 , 1 , 14
5.7291002826 , 1.9679001669 , 34 , 1 , 1 , 12
5.207803359 , 1.7420674562 , 35 , 2 , 1 , 12
5.3078868176 , 1.6190073635 , 39 , 2 , 1 , 12
6.2611281141 , 2.5722486599 , 45 , 2 , 1 , 12
6.0475540138 , 2.3586745596 , 43 , 1 , 1 , 11
5.3375380797 , 1.6486586256 , 46 , 2 , 1 , 12
6.0920057763 , 2.4031263222 , 37 , 1 , 1 , 12
4.0943445622 , 1.0986122887 , 42 , 2 , 1 , 8
6.1753873853 , 2.5378012255 , 32 , 2 , 1 , 13
6.8685345658 , 3.0618720761 , 39 , 1 , 1 , 16
5.154424354 , 1.2424013486 , 28 , 2 , 2 , 12
6.365610972 , 2.7280248122 , 41 , 1 , 1 , 12
4.605170186 , 1.8971199849 , 25 , 2 , 1 , 16
6.5118596219 , 2.8742734622 , 40 , 2 , 1 , 12
6.8066591621 , 2.8946361567 , 38 , 1 , 1 , 16
6.2523484264 , 2.340325421 , 37 , 1 , 1 , 13
5.6225570347 , 1.7105340293 , 25 , 2 , 1 , 12
5.5560852852 , 1.8672058311 , 42 , 2 , 1 , 13
5.9396650517 , 2.302078892 , 38 , 1 , 1 , 18
6.3593742214 , 2.6704947673 , 41 , 1 , 1 , 12
4.7482710296 , 1.7525387561 , 46 , 2 , 1 , 8
6.5400304989 , 2.7333680091 , 35 , 1 , 1 , 13
6.3577089421 , 2.5510464523 , 48 , 1 , 1 , 12
6.4530191219 , 2.7641396678 , 38 , 1 , 1 , 12
6.0475540138 , 2.3586745596 , 29 , 2 , 1 , 12
6.5118596219 , 2.8229801678 , 42 , 1 , 1 , 11
6.3940408713 , 2.5873783815 , 36 , 1 , 1 , 12
4.6739963769 , 1.455120552 , 35 , 2 , 1 , 12
5.7291002826 , 2.1737522212 , 27 , 2 , 1 , 6
6.7742238864 , 2.9675613966 , 37 , 2 , 1 , 16
5.219755044 , 1.5308755899 , 29 , 2 , 2 , 11
6.5118596219 , 2.7051971321 , 41 , 1 , 1 , 13
6.6453910145 , 2.9565115604 , 44 , 2 , 1 , 18
6.482872085 , 2.4755388998 , 43 , 1 , 1 , 16
5.8661411349 , 1.9541181295 , 41 , 1 , 1 , 22
6.5400304989 , 2.6280074934 , 31 , 1 , 1 , 12
6.0961277043 , 2.4072482502 , 28 , 1 , 1 , 15
5.0751738152 , 1.6739764336 , 28 , 1 , 1 , 11
5.1537361377 , 1.6273756131 , 36 , 2 , 1 , 13
5.3391393611 , 1.650259907 , 34 , 2 , 1 , 12
6.85848423 , 3.1696047759 , 44 , 1 , 1 , 13
5.8244104624 , 2.1868243027 , 39 , 2 , 1 , 13
5.8850350843 , 2.4192991815 , 32 , 1 , 1 , 12
6.3577089421 , 2.6688294879 , 30 , 1 , 1 , 12
6.5940977201 , 2.905218266 , 26 , 1 , 1 , 16
7.0169545709 , 3.232764937 , 49 , 1 , 1 , 16
5.7890187729 , 2.1001393187 , 25 , 1 , 1 , 12
6.3904987649 , 2.519297754 , 29 , 1 , 1 , 12
5.3988585958 , 1.7099791417 , 34 , 1 , 2 , 12
5.3078868176 , 1.6190073635 , 35 , 2 , 2 , 13
6.4915948818 , 2.8027154276 , 43 , 1 , 1 , 13
6.5861716549 , 2.7795091651 , 48 , 2 , 1 , 16
6.3306802697 , 2.617108203 , 45 , 2 , 1 , 16
6.5775135921 , 2.6654905867 , 26 , 2 , 1 , 16
5.9009505396 , 2.2120710855 , 32 , 2 , 2 , 10
5.7557422136 , 2.0668627595 , 31 , 2 , 1 , 4
6.8277125713 , 3.1388331172 , 34 , 1 , 1 , 15
6.163314804 , 2.6079667425 , 48 , 2 , 1 , 13
7.2872449007 , 3.4805824109 , 48 , 1 , 1 , 16
6.3864583553 , 2.6975789012 , 31 , 1 , 5 , 13
6.0920057763 , 2.4031263222 , 28 , 1 , 2 , 12
6.0475540138 , 2.3586745596 , 27 , 2 , 2 , 12
5.8861040315 , 2.1972245773 , 37 , 1 , 1 , 0
6.4530191219 , 2.2941360385 , 27 , 2 , 2 , 12
5.4806389233 , 2.0794415417 , 37 , 2 , 1 , 13
6.9399245619 , 3.068723551 , 43 , 1 , 1 , 16
6.1345653907 , 2.2225423853 , 45 , 2 , 1 , 18
5.952243834 , 2.2633643798 , 48 , 2 , 1 , 13
7.1150820949 , 3.2030590895 , 50 , 1 , 1 , 16
7.5616717463 , 3.6496487409 , 37 , 1 , 1 , 16
7.0992017436 , 3.4103222894 , 35 , 2 , 1 , 16
6.1753873853 , 2.4865079312 , 37 , 2 , 1 , 11
6.2706975651 , 1.9532094515 , 39 , 1 , 1 , 12
6.0475540138 , 2.3586745596 , 33 , 2 , 2 , 16
6.8883371931 , 2.8810040079 , 45 , 1 , 1 , 18
6.4222474632 , 2.6155849734 , 43 , 1 , 1 , 13
7.5616717463 , 3.3872844764 , 37 , 1 , 1 , 16
5.1925294091 , 1.4083397752 , 35 , 2 , 1 , 12
6.1737861039 , 2.4849066498 , 46 , 2 , 1 , 12
6.8685345658 , 2.9565115604 , 50 , 1 , 1 , 18
6.1753873853 , 2.4865079312 , 27 , 1 , 1 , 16
6.2887160706 , 2.4820535808 , 36 , 1 , 1 , 15
6.6453910145 , 2.6380578293 , 37 , 1 , 1 , 18
7.3385381951 , 4.1196623702 , 35 , 2 , 1 , 12
6.1478106175 , 2.2357876121 , 36 , 1 , 1 , 12
6.3577089421 , 2.6688294879 , 28 , 1 , 1 , 13
5.5592012458 , 2.0038531844 , 25 , 1 , 1 , 11
5.1929568509 , 1.7917594692 , 31 , 2 , 1 , 15
6.6700836271 , 2.981204173 , 32 , 1 , 1 , 12
3.9120230054 , 1.6094379124 , 32 , 2 , 1 , 16
6.567429473 , 2.8785500189 , 45 , 2 , 1 , 16
5.8468833183 , 2.1580038642 , 26 , 2 , 1 , 12
5.7291002826 , 2.0402208285 , 25 , 2 , 1 , 13
5.952243834 , 2.2633643798 , 50 , 1 , 1 , 16
6.9531697887 , 3.0411467832 , 35 , 1 , 1 , 16
6.3577089421 , 2.6688294879 , 42 , 2 , 2 , 13
5.8310926324 , 2.1422131783 , 46 , 2 , 1 , 12
6.6499261697 , 3.01234001 , 32 , 1 , 2 , 13
6.8685345658 , 3.1796551117 , 32 , 1 , 4 , 16
5.7096909113 , 2.7139586378 , 34 , 2 , 1 , 14
4.6253728933 , 1.6296406198 , 29 , 2 , 1 , 12
6.3238073904 , 2.6349279363 , 48 , 2 , 1 , 12
5.8091429903 , 2.1202635362 , 40 , 2 , 1 , 12
6.5022901709 , 2.8134107168 , 35 , 1 , 1 , 12
4.0551238491 , 1.4160665195 , 36 , 2 , 1 , 12
6.3969296552 , 2.7080502011 , 26 , 1 , 1 , 12
6.2887160706 , 2.4175150597 , 41 , 1 , 2 , 13
6.6453910145 , 2.9565115604 , 46 , 1 , 1 , 16
6.6453910145 , 2.9565115604 , 43 , 2 , 1 , 18
6.3577089421 , 2.6688294879 , 25 , 2 , 1 , 16
7.5616717463 , 3.4673271841 , 43 , 1 , 1 , 11
6.5906593213 , 2.4963147591 , 37 , 1 , 1 , 12
5.2983173665 , 2.302585093 , 36 , 2 , 1 , 12
6.1345653907 , 2.9565115604 , 38 , 2 , 1 , 16
6.7452363495 , 3.0563568954 , 36 , 1 , 1 , 10
6.3577089421 , 2.6688294879 , 28 , 1 , 1 , 12
5.0250240315 , 1.8061482067 , 28 , 2 , 1 , 10
6.8023947633 , 3.1135153092 , 36 , 1 , 1 , 16
6.1192979186 , 2.4304184645 , 25 , 1 , 1 , 12
5.0545828338 , 1.7964862958 , 40 , 2 , 1 , 13
5.6982114296 , 2.8078396717 , 36 , 2 , 1 , 16
6.7631740502 , 2.9565115604 , 37 , 1 , 1 , 12
5.952243834 , 2.2633643798 , 45 , 2 , 1 , 12
6.5288571983 , 2.8399777441 , 40 , 1 , 1 , 12
6.0610982389 , 2.3722187848 , 26 , 2 , 1 , 15
6.1092475828 , 2.2380465719 , 31 , 1 , 1 , 12
7.5784296037 , 3.8895501496 , 42 , 1 , 1 , 16
5.889185698 , 2.2003062439 , 35 , 2 , 1 , 13
7.3385381951 , 3.649658741 , 49 , 2 , 4 , 16
5.9009505396 , 2.2120710855 , 31 , 2 , 1 , 18
6.8066591621 , 2.7123145999 , 43 , 1 , 1 , 16
5.926926026 , 3.0365542681 , 40 , 2 , 1 , 16
6.2887160706 , 2.4820535808 , 30 , 1 , 1 , 12
6.5118596219 , 2.8229801678 , 41 , 1 , 1 , 14
5.7228306696 , 2.0339512155 , 40 , 2 , 1 , 14
5.4111308093 , 1.7222513551 , 32 , 1 , 1 , 13
5.3031739752 , 1.614294521 , 28 , 2 , 1 , 13
5.4518634681 , 1.7629840139 , 27 , 2 , 1 , 13
6.5617648104 , 2.8728853563 , 30 , 1 , 1 , 14
5.9009505396 , 2.2120710855 , 30 , 2 , 2 , 13
6.0245644955 , 2.1533634846 , 28 , 1 , 2 , 16
7.0508561226 , 3.3619766685 , 35 , 1 , 1 , 12
6.4222474632 , 2.5102244578 , 25 , 1 , 1 , 13
6.907755279 , 2.9957322736 , 34 , 1 , 1 , 12
6.782592136 , 2.9984025021 , 33 , 2 , 1 , 16
6.279531161 , 2.4728686712 , 33 , 1 , 1 , 16
6.6700836271 , 2.5757390649 , 34 , 1 , 1 , 12
6.0920057763 , 2.4031263222 , 43 , 2 , 5 , 12
6.3279367837 , 2.6390573296 , 37 , 1 , 4 , 12
5.0359531021 , 1.5702171993 , 33 , 2 , 2 , 9
5.59556889 , 1.9846509774 , 36 , 2 , 2 , 12
5.2337788454 , 1.5448993913 , 31 , 1 , 1 , 12
5.5214609179 , 1.8325814637 , 28 , 1 , 1 , 4
5.5214609179 , 1.8325814637 , 35 , 2 , 1 , 6
5.4414182102 , 1.7525387561 , 44 , 1 , 1 , 6
5.6572754165 , 1.9683959624 , 39 , 2 , 1 , 6
6.3577089421 , 2.4456859366 , 35 , 1 , 1 , 13
5.9700837521 , 2.281204298 , 40 , 1 , 1 , 8
4.6459921805 , 1.650259907 , 40 , 2 , 1 , 4
6.0968250628 , 2.4079456087 , 39 , 2 , 1 , 15
6.0920057763 , 2.5366577148 , 32 , 2 , 1 , 12
6.3577089421 , 2.3503757568 , 37 , 1 , 1 , 12
6.3577089421 , 2.5510464523 , 46 , 2 , 1 , 12
7.5616717463 , 3.6496487409 , 50 , 1 , 1 , 16
4.6821312271 , 1.7917594692 , 41 , 2 , 1 , 13
6.3577089421 , 2.6688294879 , 42 , 1 , 2 , 14
5.6645617615 , 1.7525387561 , 28 , 1 , 2 , 12
6.8277125713 , 3.1388331172 , 42 , 1 , 1 , 16
6.2887160706 , 2.5998366165 , 40 , 2 , 4 , 16
6.6700836271 , 2.981204173 , 32 , 1 , 1 , 16
5.2590966534 , 1.1647520912 , 42 , 1 , 1 , 13
5.952243834 , 2.2633643798 , 34 , 2 , 2 , 16
5.3768796891 , 1.8215316276 , 42 , 2 , 1 , 12
7.5616717463 , 3.5543385611 , 43 , 1 , 1 , 20
6.1219866085 , 2.4331071544 , 26 , 1 , 1 , 16
6.5400304989 , 2.8511510447 , 43 , 2 , 2 , 13
6.8883371931 , 3.199457739 , 28 , 1 , 1 , 16
6.8685345658 , 2.7741900036 , 44 , 1 , 1 , 12
5.1425628371 , 1.9645090068 , 46 , 2 , 1 , 12
4.5659494728 , 2.2633643798 , 46 , 2 , 1 , 16
5.5592012458 , 1.8703217917 , 31 , 1 , 2 , 12
5.7598719413 , 2.0709924872 , 33 , 2 , 1 , 12
4.0943445622 , 1.0986122887 , 33 , 1 , 1 , 13
7.1615026427 , 3.3548401529 , 45 , 1 , 1 , 12
5.3283428261 , 2.1094670013 , 41 , 2 , 1 , 12
5.1537361377 , 1.7525387561 , 50 , 2 , 1 , 12
5.59556889 , 1.9066894359 , 36 , 2 , 1 , 8
5.0106352941 , 1.32175584 , 39 , 2 , 1 , 12
6.4522797503 , 2.8969316888 , 46 , 2 , 1 , 12
5.5412635452 , 1.852384091 , 41 , 1 , 1 , 8
5.2983173665 , 2.5257286443 , 39 , 2 , 1 , 16
6.6941811787 , 3.0053017246 , 34 , 1 , 1 , 12
6.5940977201 , 2.905218266 , 34 , 2 , 1 , 12
4.4228486292 , 0.7339691751 , 38 , 2 , 1 , 8
5.952243834 , 2.1455813442 , 27 , 1 , 1 , 9
5.6645617615 , 1.5702171993 , 25 , 2 , 1 , 12
7.4513707256 , 3.6447082358 , 48 , 2 , 1 , 18
7.060476366 , 3.3715969119 , 38 , 1 , 1 , 13
6.0475540138 , 2.4640350753 , 25 , 2 , 2 , 13
5.9426743829 , 2.2537949288 , 27 , 1 , 1 , 13
5.1929568509 , 1.5040773968 , 36 , 1 , 1 , 6
6.7587196998 , 3.0698402457 , 40 , 1 , 1 , 16
6.7254337222 , 3.0365542681 , 27 , 1 , 1 , 18
4.4228486292 , 2.1202635362 , 47 , 2 , 2 , 13
5.3185200739 , 1.6296406198 , 29 , 2 , 2 , 12
5.3901249158 , 1.8347768543 , 35 , 1 , 4 , 13
5.2590966534 , 1.1647520912 , 49 , 1 , 5 , 22
4.7330035575 , 1.0441241034 , 43 , 2 , 5 , 16
6.2523484264 , 2.5634689723 , 28 , 2 , 1 , 16
3.292983797 , -0.039220713 , 28 , 1 , 1 , 11.5
5.2590966534 , 1.5702171993 , 46 , 2 , 2 , 10
5.1537361377 , 1.4648566836 , 28 , 2 , 2 , 10
5.9009505396 , 1.9889275341 , 30 , 1 , 1 , 11
6.567429473 , 2.6756091749 , 41 , 1 , 1 , 13
6.3577089421 , 2.6688294879 , 32 , 1 , 1 , 12
5.9009505396 , 2.2120710855 , 50 , 1 , 1 , 12
4.4228486292 , 1.2039728043 , 29 , 1 , 2 , 11.5
5.7291002826 , 2.0915141229 , 44 , 2 , 2 , 15
6.1345653907 , 1.7525387561 , 40 , 1 , 2 , 15
6.7407011943 , 3.0518217402 , 49 , 1 , 2 , 13
5.926926026 , 2.0149030205 , 46 , 1 , 2 , 12
6.0010339981 , 2.312154544 , 29 , 2 , 2 , 12
5.207803359 , 1.5189239049 , 32 , 2 , 2 , 16
6.2805660662 , 2.3685430608 , 31 , 2 , 1 , 16
6.7851529569 , 3.0962735028 , 30 , 1 , 1 , 15
6.3577089421 , 2.6688294879 , 31 , 1 , 1 , 12
5.9009505396 , 2.2120710855 , 29 , 2 , 1 , 12
6.6941811787 , 3.0053017246 , 35 , 1 , 1 , 16
5.952243834 , 2.1455813442 , 29 , 1 , 1 , 15
6.6453910145 , 2.9565115604 , 36 , 1 , 1 , 12
5.7807435158 , 2.0918640617 , 42 , 2 , 2 , 13
6.7177116761 , 2.9800420578 , 31 , 1 , 1 , 16
5.4380793089 , 2.0368819273 , 26 , 1 , 1 , 16
5.7291002826 , 2.0402208285 , 32 , 2 , 2 , 11
5.4414182102 , 1.5293952048 , 39 , 2 , 1 , 13
7.0508561226 , 3.1388331172 , 29 , 1 , 1 , 20
7.7014436888 , 4.0125642347 , 36 , 1 , 1 , 22
6.7202433524 , 3.0313638983 , 30 , 1 , 2 , 13
5.9044531701 , 2.9087208966 , 39 , 2 , 1 , 16
5.6645617615 , 1.7525387561 , 27 , 1 , 2 , 12
5.5914891506 , 1.9026096965 , 25 , 1 , 1 , 12
6.6453910145 , 2.9565115604 , 49 , 1 , 1 , 12
6.28692876 , 2.4802662702 , 42 , 1 , 1 , 14
5.9145419668 , 2.0025189613 , 42 , 2 , 1 , 16
7.0508561226 , 3.649658741 , 33 , 2 , 1 , 20
6.3577089421 , 2.6688294879 , 26 , 2 , 1 , 16
5.2788992807 , 1.7235512192 , 40 , 2 , 1 , 13
5.4414182102 , 1.5293952048 , 44 , 2 , 1 , 16
6.8167835008 , 3.4155861191 , 40 , 2 , 1 , 16
4.1351665567 , 2.0557250151 , 35 , 2 , 1 , 14
6.5355203434 , 2.8466408893 , 25 , 1 , 1 , 16
6.2336562934 , 2.1393117312 , 40 , 2 , 3 , 13
6.7631740502 , 3.0742945961 , 29 , 1 , 4 , 16
6.3577089421 , 2.6688294879 , 25 , 2 , 4 , 16
3.624340933 , 0.2231435513 , 41 , 1 , 2 , 13
6.3577089421 , 2.6688294879 , 33 , 1 , 2 , 12
6.7631740502 , 3.0742945961 , 42 , 1 , 1 , 13
6.5118596219 , 2.8229801678 , 46 , 1 , 2 , 18
6.0475540138 , 2.3586745596 , 28 , 1 , 1 , 12
5.0359531021 , 1.8578992717 , 26 , 1 , 1 , 4
5.4806389233 , 1.7917594692 , 38 , 1 , 1 , 8
7.2050068025 , 3.3983443127 , 48 , 1 , 1 , 18
6.2146080984 , 2.5257286443 , 49 , 2 , 1 , 13
5.0106352941 , 1.5448993913 , 30 , 2 , 1 , 12
6.0755758897 , 2.0682427045 , 34 , 2 , 1 , 12
6.3577089421 , 2.4456859366 , 32 , 1 , 1 , 18
5.9769364465 , 2.5112005437 , 31 , 2 , 1 , 13
5.8781358618 , 2.6592600369 , 30 , 1 , 1 , 18
7.1308988303 , 3.0365542681 , 41 , 1 , 1 , 18
5.1901037819 , 1.8228079519 , 41 , 2 , 1 , 16
6.1737861039 , 2.4849066498 , 43 , 1 , 1 , 6
4.7482710296 , 1.0593915755 , 39 , 2 , 1 , 10
5.952243834 , 2.2633643798 , 35 , 1 , 2 , 9
5.7291002826 , 2.0402208285 , 40 , 2 , 1 , 12
6.1345653907 , 2.4456859366 , 45 , 1 , 1 , 12
5.4246110919 , 1.7357316378 , 27 , 1 , 1 , 6
6.1345653907 , 2.327902901 , 32 , 2 , 2 , 18
5.2983173665 , 1.6094379124 , 33 , 1 , 1 , 6
6.3577089421 , 2.5510464523 , 35 , 1 , 1 , 18
6.4557701552 , 2.7668907011 , 29 , 2 , 4 , 16
5.2257466737 , 1.5368672196 , 27 , 1 , 1 , 20
6.2107545291 , 2.2987315237 , 25 , 2 , 1 , 16
6.1527326947 , 2.4638532406 , 45 , 1 , 2 , 14
7.3310099287 , 3.3236767434 , 39 , 1 , 1 , 16
5.8468833183 , 2.1580038642 , 30 , 1 , 1 , 12
7.1760192656 , 3.2639962601 , 47 , 1 , 1 , 14
6.567429473 , 2.4730849108 , 36 , 2 , 1 , 13
6.8871359918 , 3.1982565377 , 25 , 1 , 1 , 13
6.6453910145 , 2.9565115604 , 26 , 2 , 1 , 15
5.9743966386 , 2.2855171845 , 50 , 1 , 4 , 12
5.2234694758 , 2.2277372022 , 43 , 2 , 1 , 12
6.1753873853 , 2.4865079312 , 37 , 2 , 1 , 12
6.4705414726 , 2.4632082873 , 32 , 1 , 1 , 8
5.9009505396 , 2.2120710855 , 30 , 1 , 1 , 6
5.7037824747 , 2.0149030205 , 40 , 1 , 1 , 8
5.6645617615 , 1.9756823074 , 39 , 1 , 1 , 4
6.2887160706 , 2.3766930651 , 28 , 2 , 1 , 16
5.7897249045 , 2.1008454503 , 27 , 2 , 1 , 16
5.9252836524 , 1.6767884103 , 26 , 2 , 1 , 16
6.1753873853 , 3.1796551117 , 45 , 2 , 1 , 16
5.3391393611 , 2.3434070875 , 35 , 2 , 1 , 18
6.5118596219 , 2.8229801678 , 26 , 2 , 1 , 16
5.4414182102 , 1.7525387561 , 38 , 1 , 1 , 12
1.5293952048 , -1.68948062 , 26 , 2 , 1 , 12
5.429345629 , 1.7404661748 , 28 , 2 , 1 , 12
6.1345653907 , 2.4456859366 , 43 , 2 , 1 , 14
6.5118596219 , 2.8229801678 , 30 , 2 , 1 , 13
6.5118596219 , 2.8229801678 , 38 , 1 , 1 , 13
5.6756115977 , 1.8044105868 , 27 , 1 , 1 , 12
6.259059861 , 2.5701804069 , 26 , 1 , 2 , 12
7.2050068025 , 3.5161273483 , 50 , 1 , 1 , 16
6.5118596219 , 2.8229801678 , 34 , 1 , 1 , 14
6.0010339981 , 2.312154544 , 43 , 1 , 1 , 22
6.6453910145 , 2.9565115604 , 31 , 1 , 1 , 13
6.7851529569 , 2.9784904671 , 42 , 2 , 1 , 18
6.1753873853 , 2.6200393238 , 25 , 2 , 1 , 16
6.6328122323 , 2.6815685137 , 39 , 1 , 2 , 12
5.5137388718 , 1.7295492379 , 29 , 1 , 1 , 12
6.8685345658 , 3.1796551117 , 50 , 1 , 1 , 12
6.704814435 , 3.0159349809 , 30 , 1 , 1 , 12
6.3577089421 , 2.4456859366 , 37 , 2 , 1 , 15
5.9839362807 , 2.2950568266 , 30 , 1 , 1 , 13
6.6941811787 , 2.7429374601 , 30 , 2 , 1 , 16
6.3577089421 , 2.6688294879 , 44 , 2 , 1 , 13
6.3238073904 , 2.6349279363 , 28 , 1 , 1 , 13
6.1753873853 , 2.4865079312 , 49 , 2 , 1 , 12
6.047372179 , 2.2631825451 , 28 , 2 , 1 , 12
6.1494129515 , 2.5118267918 , 32 , 2 , 1 , 12
6.5147126909 , 2.8258332368 , 47 , 2 , 2 , 16
6.8685345658 , 3.3131865043 , 47 , 1 , 2 , 13
6.1753873853 , 2.4865079312 , 46 , 2 , 2 , 12
6.8685345658 , 2.9565115604 , 44 , 1 , 1 , 11.5
5.3564514947 , 1.8011034332 , 27 , 1 , 1 , 16
5.8468833183 , 2.1580038642 , 34 , 2 , 1 , 12
7.5616717463 , 3.6496487409 , 32 , 1 , 1 , 18
5.0106352941 , 1.32175584 , 46 , 2 , 1 , 13
6.0475540138 , 2.4366361011 , 25 , 2 , 1 , 16
6.0245644955 , 2.2179020058 , 28 , 2 , 1 , 16
6.3134086832 , 2.3060754979 , 41 , 2 , 1 , 16
